,rule_id,rule,len_l,len_r,count_lhs,count_rhs,support,confidence,lift,rpf,conviction,lhs,rhs,itemset
185,249,"{('energy', 'energy_4'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,13578,91483,0.12079,0.8896008248637501,0.9724220072185544,0.10745488363529238,0.7714731484489238,"(('energy', 'energy_4'), ('mode', 1))","(('explicit', 0),)","['energy,energy_4', 'explicit,0', 'mode,1']"
186,252,"{('loudness', 'loudness_4'), ('mode', 1), ('energy', 'energy_4'), ((('energy', 'energy_4'),)",2,1,13371,19988,0.08235,0.6158851245232219,3.0812743872484587,0.05071814000448732,2.0830226814929715,"(('loudness', 'loudness_4'), ('mode', 1))","(('energy', 'energy_4'),)","['mode,1', 'loudness,loudness_4', 'energy,energy_4']"
187,253,"{('energy', 'energy_4'), ('mode', 1), ('loudness', 'loudness_4'), ((('loudness', 'loudness_4'),)",2,1,13578,19913,0.08235,0.6064958020326999,3.0457279266444033,0.049944929297392845,2.0352260588369266,"(('energy', 'energy_4'), ('mode', 1))","(('loudness', 'loudness_4'),)","['energy,energy_4', 'loudness,loudness_4', 'mode,1']"
188,255,"{('instrumentalness', 'instrumentalness_0'), ('loudness', 'loudness_4'), ('explicit', 0), ((('explicit', 0),)",2,1,11747,91483,0.08911,0.7585766578700945,0.8291995866664784,0.06759676598280412,0.35278278767837107,"(('instrumentalness', 'instrumentalness_0'), ('loudness', 'loudness_4'))","(('explicit', 0),)","['explicit,0', 'loudness,loudness_4', 'instrumentalness,instrumentalness_0']"
189,256,"{('instrumentalness', 'instrumentalness_0'), ('mode', 0), ('explicit', 0), ((('explicit', 0),)",2,1,11002,91483,0.08296,0.7540447191419742,0.8242457277767172,0.06255554990001819,0.34628245978943095,"(('instrumentalness', 'instrumentalness_0'), ('mode', 0))","(('explicit', 0),)","['mode,0', 'explicit,0', 'instrumentalness,instrumentalness_0']"
190,257,"{('instrumentalness', 'instrumentalness_0'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,29068,91483,0.25514,0.8777349662859502,0.9594514459363489,0.22394529929819731,0.6966014461877287,"(('instrumentalness', 'instrumentalness_0'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'explicit,0', 'instrumentalness,instrumentalness_0']"
191,260,"{('instrumentalness', 'instrumentalness_0'), ('popularity', 'popularity_4'), ('explicit', 0), ((('explicit', 0),)",2,1,11319,91483,0.08142,0.7193214948316989,0.7862897968274969,0.05856715610919693,0.30344325670926203,"(('instrumentalness', 'instrumentalness_0'), ('popularity', 'popularity_4'))","(('explicit', 0),)","['explicit,0', 'popularity,popularity_4', 'instrumentalness,instrumentalness_0']"
192,261,"{('instrumentalness', 'instrumentalness_0'), ('speechiness', 'speechiness_0'), ('explicit', 0), ((('explicit', 0),)",2,1,8673,91483,0.08571,0.988239363542027,1.0802437212837652,0.08470199584918713,7.241954384220898,"(('instrumentalness', 'instrumentalness_0'), ('speechiness', 'speechiness_0'))","(('explicit', 0),)","['speechiness,speechiness_0', 'explicit,0', 'instrumentalness,instrumentalness_0']"
193,262,"{('instrumentalness', 'instrumentalness_0'), ('year', 'year_4'), ('explicit', 0), ((('explicit', 0),)",2,1,12102,91483,0.08346,0.6896380763510164,0.7538428739230418,0.05755719385225583,0.27442154863656815,"(('instrumentalness', 'instrumentalness_0'), ('year', 'year_4'))","(('explicit', 0),)","['year,year_4', 'explicit,0', 'instrumentalness,instrumentalness_0']"
194,263,"{('instrumentalness', 'instrumentalness_1'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,14407,91483,0.13649,0.9473866870271396,1.0355876906388506,0.1293088089123343,1.61879177662014,"(('instrumentalness', 'instrumentalness_1'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'explicit,0', 'instrumentalness,instrumentalness_1']"
195,266,"{('instrumentalness', 'instrumentalness_2'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,13734,91483,0.13278,0.9667977282656182,1.0568058855367861,0.1283714023591088,2.5651858437932824,"(('instrumentalness', 'instrumentalness_2'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'instrumentalness,instrumentalness_2', 'explicit,0']"
196,269,"{('instrumentalness', 'instrumentalness_3'), ('loudness', 'loudness_0'), ('explicit', 0), ((('explicit', 0),)",2,1,9122,91483,0.09111,0.9987941240955931,1.0917811222801974,0.09100013264634949,70.62909961103342,"(('instrumentalness', 'instrumentalness_3'), ('loudness', 'loudness_0'))","(('explicit', 0),)","['instrumentalness,instrumentalness_3', 'loudness,loudness_0', 'explicit,0']"
197,270,"{('instrumentalness', 'instrumentalness_3'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,13565,91483,0.13409,0.9884998157021747,1.0805284213484196,0.1325479402875046,7.405967625243901,"(('instrumentalness', 'instrumentalness_3'), ('mode', 1))","(('explicit', 0),)","['instrumentalness,instrumentalness_3', 'explicit,0', 'mode,1']"
198,273,"{('instrumentalness', 'instrumentalness_3'), ('popularity', 'popularity_0'), ('explicit', 0), ((('explicit', 0),)",2,1,8389,91483,0.08385,0.9995231851233759,1.0925780583533287,0.08381001907259507,178.62240788417446,"(('instrumentalness', 'instrumentalness_3'), ('popularity', 'popularity_0'))","(('explicit', 0),)","['instrumentalness,instrumentalness_3', 'explicit,0', 'popularity,popularity_0']"
199,274,"{('instrumentalness', 'instrumentalness_3'), ('year', 'year_0'), ('explicit', 0), ((('explicit', 0),)",2,1,8333,91483,0.08329,0.999519980799232,1.0925745557089646,0.08325001920076804,177.43003286889106,"(('instrumentalness', 'instrumentalness_3'), ('year', 'year_0'))","(('explicit', 0),)","['instrumentalness,instrumentalness_3', 'explicit,0', 'year,year_0']"
200,275,"{('key', 0), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,10164,91483,0.09488,0.9334907516725699,1.0203980539253958,0.08856960251869343,1.280573767728178,"(('key', 0), ('mode', 1))","(('explicit', 0),)","['mode,1', 'key,0', 'explicit,0']"
201,276,"{('explicit', 0), ('key', 0), ('mode', 1), ((('mode', 1),)",2,1,11782,70774,0.09488,0.8052962145645901,1.1378418834099955,0.07640650483788831,1.501049390721289,"(('explicit', 0), ('key', 0))","(('mode', 1),)","['mode,1', 'explicit,0', 'key,0']"
202,278,"{('key', 2), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,8714,91483,0.0816,0.9364241450539362,1.0236045440725996,0.0764122102364012,1.3396595096140924,"(('key', 2), ('mode', 1))","(('explicit', 0),)","['mode,1', 'key,2', 'explicit,0']"
203,281,"{('key', 7), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,9878,91483,0.09102,0.9214415873658636,1.0072271212857729,0.0838696132820409,1.0841614037250693,"(('key', 7), ('mode', 1))","(('explicit', 0),)","['mode,1', 'key,7', 'explicit,0']"
204,282,"{('explicit', 0), ('key', 7), ('mode', 1), ((('mode', 1),)",2,1,11331,70774,0.09102,0.8032830288588827,1.1349973561744182,0.0731148212867355,1.4856877717208037,"(('explicit', 0), ('key', 7))","(('mode', 1),)","['mode,1', 'explicit,0', 'key,7']"
205,284,"{('liveness', 'liveness_0'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,14148,91483,0.13314,0.9410517387616624,1.028662963350199,0.12529162849872774,1.444826306425175,"(('liveness', 'liveness_0'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'explicit,0', 'liveness,liveness_0']"
206,287,"{('liveness', 'liveness_1'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,14138,91483,0.13336,0.9432734474465978,1.031091511479289,0.12579494695147828,1.5014132653030154,"(('liveness', 'liveness_1'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'explicit,0', 'liveness,liveness_1']"
207,290,"{('liveness', 'liveness_2'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,14133,91483,0.13251,0.937592867756315,1.024882073998792,0.1242404309063893,1.3647478352743974,"(('liveness', 'liveness_2'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'liveness,liveness_2', 'explicit,0']"
208,293,"{('liveness', 'liveness_3'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,14309,91483,0.13257,0.9264798378642812,1.012734429199175,0.12282343210566776,1.1584577123798747,"(('liveness', 'liveness_3'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'liveness,liveness_3', 'explicit,0']"
209,294,"{('explicit', 0), ('liveness', 'liveness_3'), ('mode', 1), ((('mode', 1),)",2,1,18149,70774,0.13257,0.7304534685106617,1.032092955761525,0.09683621632045843,1.0842654783977237,"(('explicit', 0), ('liveness', 'liveness_3'))","(('mode', 1),)","['mode,1', 'explicit,0', 'liveness,liveness_3']"
210,296,"{('liveness', 'liveness_4'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,14046,91483,0.12692,0.903602449095828,0.9877271723662626,0.1146852228392425,0.8835286614401446,"(('liveness', 'liveness_4'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'explicit,0', 'liveness,liveness_4']"
211,299,"{('loudness', 'loudness_0'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,14073,91483,0.13309,0.9457116464151212,1.0337567049781065,0.1258647630213885,1.5688447485885444,"(('loudness', 'loudness_0'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'loudness,loudness_0', 'explicit,0']"
212,302,"{('loudness', 'loudness_0'), ('valence', 'valence_0'), ('explicit', 0), ((('explicit', 0),)",2,1,8461,91483,0.08421,0.9952724264271363,1.0879315571495647,0.08381189102942914,18.0155804392545,"(('loudness', 'loudness_0'), ('valence', 'valence_0'))","(('explicit', 0),)","['loudness,loudness_0', 'explicit,0', 'valence,valence_0']"
213,303,"{('loudness', 'loudness_1'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,14661,91483,0.14387,0.9813109610531342,1.072670289620076,0.1411812079667144,4.55721643498778,"(('loudness', 'loudness_1'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'explicit,0', 'loudness,loudness_1']"
214,306,"{('loudness', 'loudness_2'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,14531,91483,0.14043,0.9664166265226068,1.0563893035018603,0.1357138868625697,2.53607629743499,"(('loudness', 'loudness_2'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'explicit,0', 'loudness,loudness_2']"
215,309,"{('loudness', 'loudness_3'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,14138,91483,0.1286,0.9096053189984439,0.994288905040766,0.11697524402319988,0.9422014449758647,"(('loudness', 'loudness_3'), ('mode', 1))","(('explicit', 0),)","['loudness,loudness_3', 'explicit,0', 'mode,1']"
216,312,"{('loudness', 'loudness_4'), ('mode', 1), ('explicit', 0), ((('explicit', 0),)",2,1,13371,91483,0.11251,0.841447909655224,0.9197860910280861,0.09467130431530925,0.5371736145365336,"(('loudness', 'loudness_4'), ('mode', 1))","(('explicit', 0),)","['mode,1', 'explicit,0', 'loudness,loudness_4']"
217,314,"{('loudness', 'loudness_4'), ('year', 'year_4'), ('explicit', 0), ((('explicit', 0),)",2,1,10704,91483,0.08085,0.7553251121076233,0.8256453243855398,0.06106803531390135,0.3480945690240532,"(('loudness', 'loudness_4'), ('year', 'year_4'))","(('explicit', 0),)","['year,year_4', 'explicit,0', 'loudness,loudness_4']"
218,315,"{('mode', 1), ('popularity', 'popularity_0'), ('explicit', 0), ((('explicit', 0),)",2,1,14160,91483,0.13366,0.9439265536723164,1.0318054214141605,0.1261652231638418,1.5189007285798046,"(('mode', 1), ('popularity', 'popularity_0'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'popularity,popularity_0']"
219,318,"{('mode', 1), ('popularity', 'popularity_1'), ('explicit', 0), ((('explicit', 0),)",2,1,15028,91483,0.14961,0.9955416555762576,1.0882258513344094,0.1489429870907639,19.10349959571043,"(('mode', 1), ('popularity', 'popularity_1'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'popularity,popularity_1']"
220,319,"{('explicit', 0), ('popularity', 'popularity_1'), ('mode', 1), ((('mode', 1),)",2,1,20234,70774,0.14961,0.7393990313333992,1.0447325731672636,0.11062148907778986,1.1214846989015508,"(('explicit', 0), ('popularity', 'popularity_1'))","(('mode', 1),)","['popularity,popularity_1', 'explicit,0', 'mode,1']"
221,321,"{('mode', 1), ('popularity', 'popularity_2'), ('explicit', 0), ((('explicit', 0),)",2,1,14136,91483,0.13651,0.9656904357668364,1.055595504920954,0.13182640138653084,2.482398113214061,"(('mode', 1), ('popularity', 'popularity_2'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'popularity,popularity_2']"
222,324,"{('mode', 1), ('popularity', 'popularity_3'), ('explicit', 0), ((('explicit', 0),)",2,1,14432,91483,0.13179,0.9131790465631929,0.9981953440127596,0.12034786654656318,0.9809843781663474,"(('mode', 1), ('popularity', 'popularity_3'))","(('explicit', 0),)","['mode,1', 'popularity,popularity_3', 'explicit,0']"
223,325,"{('explicit', 0), ('popularity', 'popularity_3'), ('mode', 1), ((('mode', 1),)",2,1,18382,70774,0.13179,0.716951365466217,1.0130151827877707,0.09448702045479272,1.0325433982355923,"(('explicit', 0), ('popularity', 'popularity_3'))","(('mode', 1),)","['mode,1', 'explicit,0', 'popularity,popularity_3']"
224,327,"{('mode', 1), ('popularity', 'popularity_4'), ('explicit', 0), ((('explicit', 0),)",2,1,13018,91483,0.10693,0.8214011368873867,0.8978729784630879,0.08783242356736826,0.4768787328137601,"(('mode', 1), ('popularity', 'popularity_4'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'popularity,popularity_4']"
225,329,"{('mode', 1), ('speechiness', 'speechiness_0'), ('explicit', 0), ((('explicit', 0),)",2,1,15898,91483,0.1576,0.9913196628506731,1.0836107941920061,0.15623197886526607,9.81182973921403,"(('mode', 1), ('speechiness', 'speechiness_0'))","(('explicit', 0),)","['mode,1', 'speechiness,speechiness_0', 'explicit,0']"
226,332,"{('mode', 1), ('speechiness', 'speechiness_1'), ('explicit', 0), ((('explicit', 0),)",2,1,14251,91483,0.14062,0.9867377727878746,1.078602333535055,0.1387550656094309,6.421997769736039,"(('mode', 1), ('speechiness', 'speechiness_1'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'speechiness,speechiness_1']"
227,335,"{('mode', 1), ('speechiness', 'speechiness_2'), ('explicit', 0), ((('explicit', 0),)",2,1,14081,91483,0.13725,0.9747177047084724,1.0654632059600935,0.13378000497123785,3.368760456641808,"(('mode', 1), ('speechiness', 'speechiness_2'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'speechiness,speechiness_2']"
228,338,"{('mode', 1), ('speechiness', 'speechiness_3'), ('explicit', 0), ((('explicit', 0),)",2,1,13712,91483,0.12979,0.9465431738623103,1.0346656470189108,0.12285183853558924,1.5932483194452631,"(('mode', 1), ('speechiness', 'speechiness_3'))","(('explicit', 0),)","['mode,1', 'speechiness,speechiness_3', 'explicit,0']"
229,339,"{('explicit', 0), ('speechiness', 'speechiness_3'), ('mode', 1), ((('mode', 1),)",2,1,18707,70774,0.12979,0.6938044582241941,0.9803098005258909,0.09004888063291815,0.9544880939497886,"(('explicit', 0), ('speechiness', 'speechiness_3'))","(('mode', 1),)","['mode,1', 'explicit,0', 'speechiness,speechiness_3']"
230,341,"{('mode', 1), ('speechiness', 'speechiness_4'), ('explicit', 0), ((('explicit', 0),)",2,1,12832,91483,0.09324,0.7266209476309227,0.7942688233124435,0.06775013715710723,0.3115454492594778,"(('mode', 1), ('speechiness', 'speechiness_4'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'speechiness,speechiness_4']"
231,343,"{('mode', 1), ('tempo', 'tempo_0'), ('explicit', 0), ((('explicit', 0),)",2,1,14128,91483,0.13187,0.9333946772366931,1.0202930350302166,0.12308675608720271,1.2787266120447933,"(('mode', 1), ('tempo', 'tempo_0'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'tempo,tempo_0']"
232,346,"{('mode', 1), ('tempo', 'tempo_1'), ('explicit', 0), ((('explicit', 0),)",2,1,13951,91483,0.12675,0.9085370224356677,0.9931211508538939,0.11515706759372088,0.9311964396621302,"(('mode', 1), ('tempo', 'tempo_1'))","(('explicit', 0),)","['mode,1', 'tempo,tempo_1', 'explicit,0']"
233,349,"{('mode', 1), ('tempo', 'tempo_2'), ('explicit', 0), ((('explicit', 0),)",2,1,14190,91483,0.13597,0.9582100070472164,1.047418653790558,0.13028781465821002,2.0380476746713385,"(('mode', 1), ('tempo', 'tempo_2'))","(('explicit', 0),)","['mode,1', 'tempo,tempo_2', 'explicit,0']"
234,350,"{('explicit', 0), ('tempo', 'tempo_2'), ('mode', 1), ((('mode', 1),)",2,1,18907,70774,0.13597,0.7191516369598562,1.0161240525614719,0.09778304807743166,1.040632730757958,"(('explicit', 0), ('tempo', 'tempo_2'))","(('mode', 1),)","['mode,1', 'explicit,0', 'tempo,tempo_2']"
235,352,"{('mode', 1), ('tempo', 'tempo_3'), ('explicit', 0), ((('explicit', 0),)",2,1,14084,91483,0.13243,0.9402868503266117,1.0278268643645396,0.12452218758875319,1.4263189773028808,"(('mode', 1), ('tempo', 'tempo_3'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'tempo,tempo_3']"
236,355,"{('mode', 1), ('tempo', 'tempo_4'), ('explicit', 0), ((('explicit', 0),)",2,1,14421,91483,0.13148,0.9117259552042161,0.9966069709172372,0.11987372859025035,0.9648362577267052,"(('mode', 1), ('tempo', 'tempo_4'))","(('explicit', 0),)","['mode,1', 'tempo,tempo_4', 'explicit,0']"
237,358,"{('mode', 1), ('valence', 'valence_0'), ('explicit', 0), ((('explicit', 0),)",2,1,14080,91483,0.13272,0.9426136363636364,1.0303702724698975,0.12510368181818182,1.4841504691870806,"(('mode', 1), ('valence', 'valence_0'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'valence,valence_0']"
238,361,"{('mode', 1), ('valence', 'valence_1'), ('explicit', 0), ((('explicit', 0),)",2,1,14376,91483,0.1324,0.9209794101279911,1.0067219156870577,0.12193767390094601,1.0778203384729355,"(('mode', 1), ('valence', 'valence_1'))","(('explicit', 0),)","['mode,1', 'valence,valence_1', 'explicit,0']"
239,362,"{('explicit', 0), ('valence', 'valence_1'), ('mode', 1), ((('mode', 1),)",2,1,18212,70774,0.1324,0.726993191302438,1.0272037631085398,0.09625389852844278,1.0705227474866532,"(('explicit', 0), ('valence', 'valence_1'))","(('mode', 1),)","['mode,1', 'explicit,0', 'valence,valence_1']"
240,364,"{('mode', 1), ('valence', 'valence_2'), ('explicit', 0), ((('explicit', 0),)",2,1,13911,91483,0.1253,0.9007260441377327,0.9845829762226125,0.1128609733304579,0.8579289341530413,"(('mode', 1), ('valence', 'valence_2'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'valence,valence_2']"
241,367,"{('mode', 1), ('valence', 'valence_3'), ('explicit', 0), ((('explicit', 0),)",2,1,13857,91483,0.12739,0.9193187558634625,1.0049066557321715,0.11711201630944648,1.0556356667013018,"(('mode', 1), ('valence', 'valence_3'))","(('explicit', 0),)","['mode,1', 'valence,valence_3', 'explicit,0']"
242,368,"{('explicit', 0), ('valence', 'valence_3'), ('mode', 1), ((('mode', 1),)",2,1,17883,70774,0.12739,0.7123525135603646,1.0065172429993565,0.09074658670245485,1.016035295845692,"(('explicit', 0), ('valence', 'valence_3'))","(('mode', 1),)","['mode,1', 'explicit,0', 'valence,valence_3']"
243,370,"{('mode', 1), ('valence', 'valence_4'), ('explicit', 0), ((('explicit', 0),)",2,1,14550,91483,0.14069,0.9669415807560138,1.056963130588212,0.1360390109965636,2.5763481549150415,"(('mode', 1), ('valence', 'valence_4'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'valence,valence_4']"
244,373,"{('mode', 1), ('year', 'year_0'), ('explicit', 0), ((('explicit', 0),)",2,1,14135,91483,0.13342,0.9438981252210824,1.0317743462950304,0.12593488786699683,1.518131057429025,"(('mode', 1), ('year', 'year_0'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'year,year_0']"
245,376,"{('mode', 1), ('year', 'year_1'), ('explicit', 0), ((('explicit', 0),)",2,1,14694,91483,0.14687,0.9995236150809854,1.0925785283396756,0.14680003334694433,178.78362185048707,"(('mode', 1), ('year', 'year_1'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'year,year_1']"
246,379,"{('mode', 1), ('year', 'year_2'), ('explicit', 0), ((('explicit', 0),)",2,1,14581,91483,0.14453,0.9912214525752692,1.083503440612211,0.14326123654070363,9.702059597923954,"(('mode', 1), ('year', 'year_2'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'year,year_2']"
247,382,"{('mode', 1), ('year', 'year_3'), ('explicit', 0), ((('explicit', 0),)",2,1,14316,91483,0.13009,0.9087035484772282,0.9933031803474179,0.11821324462140263,0.9328949553517022,"(('mode', 1), ('year', 'year_3'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'year,year_3']"
248,385,"{('mode', 1), ('year', 'year_4'), ('explicit', 0), ((('explicit', 0),)",2,1,13048,91483,0.10359,0.7939147762109136,0.8678276578281359,0.08224163166768854,0.41327562462163603,"(('mode', 1), ('year', 'year_4'))","(('explicit', 0),)","['mode,1', 'year,year_4', 'explicit,0']"
249,387,"{('popularity', 'popularity_0'), ('year', 'year_0'), ('explicit', 0), ((('explicit', 0),)",2,1,17630,91483,0.16392,0.9297787861599546,1.016340507154285,0.15240933862733977,1.2128813236000813,"(('popularity', 'popularity_0'), ('year', 'year_0'))","(('explicit', 0),)","['explicit,0', 'year,year_0', 'popularity,popularity_0']"
250,392,"{('popularity', 'popularity_1'), ('year', 'year_1'), ('explicit', 0), ((('explicit', 0),)",2,1,12448,91483,0.12441,0.9994376606683805,1.09248457163449,0.12434003936375322,151.45632495309653,"(('popularity', 'popularity_1'), ('year', 'year_1'))","(('explicit', 0),)","['popularity,popularity_1', 'explicit,0', 'year,year_1']"
251,397,"{('popularity', 'popularity_2'), ('year', 'year_2'), ('explicit', 0), ((('explicit', 0),)",2,1,8841,91483,0.08756,0.9903857029747766,1.0825898833387368,0.08671817215247143,8.85868107859291,"(('popularity', 'popularity_2'), ('year', 'year_2'))","(('explicit', 0),)","['explicit,0', 'year,year_2', 'popularity,popularity_2']"
252,398,"{('popularity', 'popularity_4'), ('year', 'year_4'), ('explicit', 0), ((('explicit', 0),)",2,1,12892,91483,0.09178,0.7119143654979833,0.7781930692019099,0.0653395004654049,0.2956412590707034,"(('popularity', 'popularity_4'), ('year', 'year_4'))","(('explicit', 0),)","['year,year_4', 'explicit,0', 'popularity,popularity_4']"
253,400,"{('mode', 1), ('year', 'year_4'), ('instrumentalness', 'instrumentalness_0'), ((('instrumentalness', 'instrumentalness_0'),)",2,1,13048,40070,0.0804,0.6161863887185776,1.5377748657813266,0.049541385652973634,1.5614349799573473,"(('mode', 1), ('year', 'year_4'))","(('instrumentalness', 'instrumentalness_0'),)","['mode,1', 'year,year_4', 'instrumentalness,instrumentalness_0']"
254,402,"{('popularity', 'popularity_4'), ('year', 'year_4'), ('instrumentalness', 'instrumentalness_0'), ((('instrumentalness', 'instrumentalness_0'),)",2,1,12892,40070,0.08193,0.6355103940428173,1.586000484259589,0.05206736658392802,1.6442169778256552,"(('popularity', 'popularity_4'), ('year', 'year_4'))","(('instrumentalness', 'instrumentalness_0'),)","['year,year_4', 'popularity,popularity_4', 'instrumentalness,instrumentalness_0']"
255,405,"{('popularity', 'popularity_0'), ('year', 'year_0'), ('mode', 1), ((('mode', 1),)",2,1,17630,70774,0.1238,0.7022121384004538,0.9921894175833692,0.08693386273397617,0.9814369109899557,"(('popularity', 'popularity_0'), ('year', 'year_0'))","(('mode', 1),)","['mode,1', 'year,year_0', 'popularity,popularity_0']"
256,406,"{('mode', 1), ('year', 'year_0'), ('popularity', 'popularity_0'), ((('popularity', 'popularity_0'),)",2,1,14135,20093,0.1238,0.8758401131941987,4.35893153433633,0.1084290060134418,6.435814449589605,"(('mode', 1), ('year', 'year_0'))","(('popularity', 'popularity_0'),)","['mode,1', 'popularity,popularity_0', 'year,year_0']"
257,410,"{('popularity', 'popularity_1'), ('year', 'year_1'), ('mode', 1), ((('mode', 1),)",2,1,12448,70774,0.0918,0.7374678663239075,1.0420039369315108,0.06769955012853471,1.1132351487583991,"(('popularity', 'popularity_1'), ('year', 'year_1'))","(('mode', 1),)","['popularity,popularity_1', 'mode,1', 'year,year_1']"
258,411,"{('mode', 1), ('year', 'year_1'), ('popularity', 'popularity_1'), ((('popularity', 'popularity_1'),)",2,1,14694,20332,0.0918,0.6247447937933851,3.0727168689424804,0.057351572070232754,2.1230351630040123,"(('mode', 1), ('year', 'year_1'))","(('popularity', 'popularity_1'),)","['mode,1', 'popularity,popularity_1', 'year,year_1']"
259,413,"{('popularity', 'popularity_4'), ('year', 'year_4'), ('mode', 1), ((('mode', 1),)",2,1,12892,70774,0.08251,0.6400093080980453,0.9043000368751877,0.05280716801116972,0.8118543222438211,"(('popularity', 'popularity_4'), ('year', 'year_4'))","(('mode', 1),)","['mode,1', 'year,year_4', 'popularity,popularity_4']"
260,416,"{('energy', 'energy_0'), ('explicit', 0), ('loudness', 'loudness_0'), ('acousticness', 'acousticness_4'), ((('acousticness', 'acousticness_4'),)",3,1,13503,19808,0.08643,0.6400799822261719,3.2314215580885097,0.055322112863808046,2.2280505617108295,"(('energy', 'energy_0'), ('explicit', 0), ('loudness', 'loudness_0'))","(('acousticness', 'acousticness_4'),)","['loudness,loudness_0', 'explicit,0', 'acousticness,acousticness_4', 'energy,energy_0']"
261,417,"{('acousticness', 'acousticness_4'), ('explicit', 0), ('loudness', 'loudness_0'), ('energy', 'energy_0'), ((('energy', 'energy_0'),)",3,1,10096,19940,0.08643,0.8560816164817749,4.293287946247618,0.07399113411251981,5.562875116199044,"(('acousticness', 'acousticness_4'), ('explicit', 0), ('loudness', 'loudness_0'))","(('energy', 'energy_0'),)","['loudness,loudness_0', 'acousticness,acousticness_4', 'explicit,0', 'energy,energy_0']"
262,423,"{('energy', 'energy_0'), ('explicit', 0), ('mode', 1), ('acousticness', 'acousticness_4'), ((('acousticness', 'acousticness_4'),)",3,1,13882,19808,0.08423,0.6067569514479182,3.06319139462802,0.051107138020458145,2.0392477398225246,"(('energy', 'energy_0'), ('explicit', 0), ('mode', 1))","(('acousticness', 'acousticness_4'),)","['mode,1', 'explicit,0', 'acousticness,acousticness_4', 'energy,energy_0']"
263,424,"{('acousticness', 'acousticness_4'), ('explicit', 0), ('mode', 1), ('energy', 'energy_0'), ((('energy', 'energy_0'),)",3,1,14034,19940,0.08423,0.6001852643579877,3.009956190361022,0.0505536048168733,2.0024274410796528,"(('acousticness', 'acousticness_4'), ('explicit', 0), ('mode', 1))","(('energy', 'energy_0'),)","['mode,1', 'acousticness,acousticness_4', 'explicit,0', 'energy,energy_0']"
264,428,"{('explicit', 0), ('mode', 1), ('popularity', 'popularity_0'), ('acousticness', 'acousticness_4'), ((('acousticness', 'acousticness_4'),)",3,1,13366,19808,0.093,0.6957953015112973,3.5126984123147076,0.06470896304055065,2.636119696204039,"(('explicit', 0), ('mode', 1), ('popularity', 'popularity_0'))","(('acousticness', 'acousticness_4'),)","['mode,1', 'explicit,0', 'acousticness,acousticness_4', 'popularity,popularity_0']"
265,429,"{('acousticness', 'acousticness_4'), ('mode', 1), ('popularity', 'popularity_0'), ('explicit', 0), ((('explicit', 0),)",3,1,9301,91483,0.093,0.9998924846790668,1.0929817394259773,0.0929900010751532,792.1588021310258,"(('acousticness', 'acousticness_4'), ('mode', 1), ('popularity', 'popularity_0'))","(('explicit', 0),)","['mode,1', 'acousticness,acousticness_4', 'explicit,0', 'popularity,popularity_0']"
